booking_id,hotel_id,hotel_name,room_type,nights,price_per_night,check_in,status
1420,H015,Hotel O,Double,7,146,2024-05-11,confirmed
4876,H049,Hotel q,Double,7,319,2024-02-09,canceled
625,H007,Hotel G,Deluxe,8,424,2024-02-02,confirmed
825,H009,Hotel I,Double,7,316,2024-02-08,confirmed
4956,H050,Hotel r,Single,10,241,2024-09-09,confirmed
2057,H021,Hotel U,Deluxe,5,352,2024-12-26,confirmed
251,H003,Hotel C,Single,7,425,2024-06-01,confirmed
2351,H024,Hotel X,Double,4,451,2024-08-20,confirmed
3510,H036,Hotel d,Double,10,264,2024-01-04,canceled
3875,H039,Hotel g,Deluxe,2,131,2024-04-16,canceled
4023,H041,Hotel i,Suite,10,365,2024-10-17,confirmed
510,H006,Hotel F,Double,10,217,2024-03-08,confirmed
1619,H017,Hotel Q,Single,8,232,2024-09-23,confirmed
4128,H042,Hotel j,Single,1,429,2024-07-15,confirmed
3591,H036,Hotel d,Single,1,413,2024-01-25,confirmed
1869,H019,Hotel S,Double,3,420,2024-09-05,confirmed
3036,H031,Hotel _,Double,6,409,2024-09-01,canceled
3538,H036,Hotel d,Deluxe,4,409,2024-01-25,canceled
4110,H042,Hotel j,Deluxe,5,164,2024-11-07,confirmed
1444,H015,Hotel O,Single,7,246,2024-10-17,confirmed
3210,H033,Hotel a,Single,1,139,2024-03-07,confirmed
3047,H031,Hotel _,Double,8,213,2024-01-06,confirmed
4863,H049,Hotel q,Double,10,492,2024-04-12,confirmed
2570,H026,Hotel Z,Double,1,386,2024-05-08,confirmed
1736,H018,Hotel R,Double,3,191,2024-01-03,confirmed
1504,H016,Hotel P,Suite,3,169,2024-04-18,confirmed
3743,H038,Hotel f,Deluxe,5,238,2024-11-21,confirmed
4208,H043,Hotel k,Suite,1,88,2024-09-11,canceled
1297,H013,Hotel M,Suite,8,217,2024-02-27,confirmed
4389,H044,Hotel l,Deluxe,6,120,2024-05-10,confirmed
4567,H046,Hotel n,Deluxe,9,53,2024-12-23,confirmed
1399,H014,Hotel N,Deluxe,9,375,2024-05-07,confirmed
2139,H022,Hotel V,Double,9,437,2024-05-21,canceled
4522,H046,Hotel n,Single,3,309,2024-08-28,confirmed
2219,H023,Hotel W,Single,8,487,2024-05-02,confirmed
4901,H050,Hotel r,Double,7,257,2024-08-01,canceled
1630,H017,Hotel Q,Deluxe,4,128,2024-04-18,confirmed
4643,H047,Hotel o,Suite,8,132,2024-02-10,confirmed
2112,H022,Hotel V,Single,8,226,2024-07-22,confirmed
4985,H050,Hotel r,Single,2,412,2024-02-16,confirmed
730,H008,Hotel H,Double,2,315,2024-07-23,confirmed
580,H006,Hotel F,Suite,4,176,2024-07-20,confirmed
3411,H035,Hotel c,Deluxe,9,183,2024-07-21,confirmed
3038,H031,Hotel _,Suite,2,120,2024-09-09,confirmed
2423,H025,Hotel Y,Suite,5,400,2024-05-27,confirmed
1967,H020,Hotel T,Deluxe,8,128,2024-09-01,confirmed
3023,H031,Hotel _,Double,1,152,2024-04-23,confirmed
2572,H026,Hotel Z,Single,1,345,2024-04-04,confirmed
1365,H014,Hotel N,Single,4,373,2024-05-04,confirmed
2834,H029,Hotel ],Suite,4,95,2024-05-10,confirmed
1309,H014,Hotel N,Single,5,329,2024-07-25,confirmed
3294,H033,Hotel a,Suite,1,363,2024-11-19,confirmed
4451,H045,Hotel m,Suite,8,401,2024-11-25,confirmed
701,H008,Hotel H,Single,3,303,2024-09-06,confirmed
458,H005,Hotel E,Deluxe,4,226,2024-10-16,canceled
1618,H017,Hotel Q,Suite,3,362,2024-10-21,confirmed
4139,H042,Hotel j,Deluxe,8,298,2024-10-04,canceled
645,H007,Hotel G,Double,8,189,2024-07-08,confirmed
3163,H032,Hotel `,Single,10,72,2024-04-21,confirmed
3636,H037,Hotel e,Single,6,276,2024-12-28,confirmed
2989,H030,Hotel ^,Single,3,270,2024-06-06,confirmed
3175,H032,Hotel `,Double,3,300,2024-01-23,canceled
1304,H014,Hotel N,Single,1,440,2024-06-14,canceled
3873,H039,Hotel g,Deluxe,9,344,2024-06-21,canceled
3924,H040,Hotel h,Suite,6,226,2024-11-13,confirmed
1406,H015,Hotel O,Double,4,208,2024-07-27,confirmed
3551,H036,Hotel d,Suite,7,415,2024-12-11,confirmed
4721,H048,Hotel p,Suite,5,338,2024-08-14,confirmed
1143,H012,Hotel L,Double,1,250,2024-09-24,confirmed
2441,H025,Hotel Y,Single,7,79,2024-09-03,confirmed
2963,H030,Hotel ^,Deluxe,1,406,2024-07-01,canceled
2277,H023,Hotel W,Double,5,97,2024-11-19,confirmed
1384,H014,Hotel N,Deluxe,8,350,2024-12-23,confirmed
1650,H017,Hotel Q,Double,4,119,2024-11-28,canceled
2656,H027,Hotel [,Suite,8,95,2024-12-05,confirmed
3355,H034,Hotel b,Single,10,68,2024-07-19,confirmed
4341,H044,Hotel l,Deluxe,8,356,2024-01-06,confirmed
4558,H046,Hotel n,Single,4,398,2024-12-24,canceled
4295,H043,Hotel k,Suite,1,141,2024-03-02,canceled
2744,H028,Hotel \,Single,5,402,2024-07-20,canceled
3552,H036,Hotel d,Double,1,233,2024-11-11,confirmed
4620,H047,Hotel o,Suite,7,194,2024-12-06,confirmed
2044,H021,Hotel U,Suite,2,188,2024-03-09,confirmed
107,H002,Hotel B,Suite,6,208,2024-04-07,confirmed
4667,H047,Hotel o,Deluxe,2,203,2024-11-14,canceled
2770,H028,Hotel \,Single,3,498,2024-08-21,confirmed
2554,H026,Hotel Z,Single,6,321,2024-01-25,confirmed
2553,H026,Hotel Z,Double,4,414,2024-09-03,confirmed
3276,H033,Hotel a,Suite,10,392,2024-01-13,canceled
1876,H019,Hotel S,Suite,5,97,2024-03-15,confirmed
4777,H048,Hotel p,Double,1,289,2024-08-08,confirmed
1632,H017,Hotel Q,Suite,8,222,2024-03-21,confirmed
3909,H040,Hotel h,Suite,2,188,2024-03-11,canceled
3303,H034,Hotel b,Suite,9,390,2024-11-15,confirmed
1672,H017,Hotel Q,Double,7,479,2024-07-09,confirmed
596,H006,Hotel F,Suite,6,362,2024-11-03,confirmed
3606,H037,Hotel e,Single,4,98,2024-09-27,confirmed
422,H005,Hotel E,Deluxe,4,188,2024-01-23,confirmed
3572,H036,Hotel d,Deluxe,8,358,2024-04-09,canceled
1264,H013,Hotel M,Double,7,306,2024-07-08,confirmed
3890,H039,Hotel g,Suite,1,291,2024-02-09,confirmed
1525,H016,Hotel P,Deluxe,2,421,2024-08-28,confirmed
4163,H042,Hotel j,Double,9,267,2024-10-04,confirmed
2324,H024,Hotel X,Suite,7,436,2024-02-24,confirmed
303,H004,Hotel D,Deluxe,5,168,2024-07-15,canceled
690,H007,Hotel G,Suite,8,481,2024-06-18,confirmed
2575,H026,Hotel Z,Single,10,181,2024-02-26,confirmed
1772,H018,Hotel R,Suite,7,130,2024-12-02,confirmed
1398,H014,Hotel N,Double,9,232,2024-07-25,confirmed
2711,H028,Hotel \,Single,6,72,2024-09-11,confirmed
2225,H023,Hotel W,Double,1,202,2024-01-08,canceled
4296,H043,Hotel k,Single,4,206,2024-10-20,confirmed
1332,H014,Hotel N,Deluxe,5,108,2024-06-01,confirmed
716,H008,Hotel H,Double,5,318,2024-09-09,confirmed
4939,H050,Hotel r,Suite,4,447,2024-06-08,canceled
500,H005,Hotel E,Deluxe,1,118,2024-11-03,confirmed
3530,H036,Hotel d,Deluxe,4,256,2024-02-26,confirmed
267,H003,Hotel C,Single,9,293,2024-05-10,canceled
582,H006,Hotel F,Deluxe,7,156,2024-11-25,confirmed
4975,H050,Hotel r,Single,1,359,2024-10-10,confirmed
984,H010,Hotel J,Suite,5,496,2024-09-25,canceled
3953,H040,Hotel h,Deluxe,9,308,2024-08-27,confirmed
790,H008,Hotel H,Double,2,72,2024-04-28,confirmed
4689,H047,Hotel o,Single,5,142,2024-01-17,confirmed
943,H010,Hotel J,Suite,6,475,2024-09-22,confirmed
3745,H038,Hotel f,Double,2,164,2024-08-16,confirmed
2339,H024,Hotel X,Deluxe,2,261,2024-01-19,confirmed
4704,H048,Hotel p,Double,6,304,2024-07-22,confirmed
3062,H031,Hotel _,Single,10,58,2024-11-18,confirmed
2173,H022,Hotel V,Deluxe,5,292,2024-07-24,confirmed
3479,H035,Hotel c,Suite,1,479,2024-06-12,confirmed
2068,H021,Hotel U,Single,3,314,2024-11-13,confirmed
2467,H025,Hotel Y,Suite,4,191,2024-08-13,confirmed
4051,H041,Hotel i,Double,4,404,2024-02-20,confirmed
271,H003,Hotel C,Double,8,160,2024-05-05,confirmed
2494,H025,Hotel Y,Double,4,132,2024-08-24,confirmed
3610,H037,Hotel e,Double,7,223,2024-12-05,confirmed
392,H004,Hotel D,Deluxe,9,252,2024-02-18,canceled
171,H002,Hotel B,Single,3,258,2024-09-15,canceled
1741,H018,Hotel R,Single,2,312,2024-01-24,confirmed
4062,H041,Hotel i,Suite,2,73,2024-10-25,canceled
2439,H025,Hotel Y,Double,2,262,2024-11-12,confirmed
3414,H035,Hotel c,Suite,2,491,2024-08-16,confirmed
2050,H021,Hotel U,Deluxe,9,362,2024-05-06,confirmed
899,H009,Hotel I,Suite,5,103,2024-11-28,confirmed
3914,H040,Hotel h,Deluxe,10,234,2024-11-05,confirmed
1919,H020,Hotel T,Suite,3,191,2024-04-15,confirmed
2308,H024,Hotel X,Double,6,450,2024-03-10,confirmed
4153,H042,Hotel j,Single,10,318,2024-05-02,confirmed
512,H006,Hotel F,Single,6,138,2024-01-02,confirmed
308,H004,Hotel D,Double,7,487,2024-07-19,confirmed
877,H009,Hotel I,Suite,9,81,2024-07-19,confirmed
2880,H029,Hotel ],Double,9,413,2024-05-18,canceled
3801,H039,Hotel g,Double,1,65,2024-02-23,confirmed
1598,H016,Hotel P,Suite,10,92,2024-09-07,confirmed
3881,H039,Hotel g,Suite,1,266,2024-11-05,canceled
2503,H026,Hotel Z,Single,10,80,2024-07-01,confirmed
70,H001,Hotel A,Single,5,221,2024-10-05,confirmed
119,H002,Hotel B,Single,7,196,2024-05-08,confirmed
4890,H049,Hotel q,Deluxe,3,116,2024-07-04,confirmed
720,H008,Hotel H,Deluxe,10,332,2024-08-12,canceled
4,H001,Hotel A,Deluxe,10,262,2024-12-03,confirmed
4266,H043,Hotel k,Double,2,91,2024-07-25,confirmed
389,H004,Hotel D,Single,7,220,2024-10-01,confirmed
1345,H014,Hotel N,Single,3,331,2024-07-26,confirmed
2647,H027,Hotel [,Single,9,252,2024-09-19,confirmed
1790,H018,Hotel R,Double,1,60,2024-02-14,canceled
1519,H016,Hotel P,Double,4,320,2024-09-23,confirmed
77,H001,Hotel A,Single,9,332,2024-07-28,confirmed
1848,H019,Hotel S,Single,10,397,2024-05-13,confirmed
2596,H026,Hotel Z,Suite,1,63,2024-12-11,confirmed
3312,H034,Hotel b,Double,9,72,2024-07-03,canceled
1419,H015,Hotel O,Single,1,197,2024-08-05,confirmed
4425,H045,Hotel m,Double,4,477,2024-12-28,confirmed
1174,H012,Hotel L,Deluxe,8,296,2024-02-22,confirmed
31,H001,Hotel A,Single,8,302,2024-12-11,confirmed
1715,H018,Hotel R,Double,7,279,2024-09-08,confirmed
1719,H018,Hotel R,Deluxe,7,174,2024-05-12,confirmed
3125,H032,Hotel `,Suite,10,228,2024-05-20,confirmed
2018,H021,Hotel U,Deluxe,5,380,2024-08-14,confirmed
2610,H027,Hotel [,Single,9,296,2024-01-27,confirmed
4453,H045,Hotel m,Suite,7,98,2024-11-14,confirmed
3154,H032,Hotel `,Suite,7,421,2024-05-16,confirmed
4125,H042,Hotel j,Deluxe,3,172,2024-07-03,canceled
1335,H014,Hotel N,Single,1,53,2024-06-19,confirmed
436,H005,Hotel E,Suite,2,281,2024-09-04,confirmed
2896,H029,Hotel ],Single,4,472,2024-11-01,canceled
3733,H038,Hotel f,Deluxe,2,442,2024-09-24,confirmed
3968,H040,Hotel h,Single,8,452,2024-03-20,confirmed
3248,H033,Hotel a,Deluxe,10,165,2024-01-13,confirmed
376,H004,Hotel D,Suite,3,68,2024-04-04,confirmed
1910,H020,Hotel T,Suite,5,416,2024-05-20,canceled
3617,H037,Hotel e,Suite,5,288,2024-05-13,confirmed
3353,H034,Hotel b,Suite,10,483,2024-01-06,confirmed
4941,H050,Hotel r,Deluxe,2,218,2024-09-28,confirmed
284,H003,Hotel C,Suite,10,225,2024-05-19,confirmed
3441,H035,Hotel c,Deluxe,3,200,2024-01-18,confirmed
2034,H021,Hotel U,Deluxe,8,158,2024-08-05,confirmed
4343,H044,Hotel l,Deluxe,6,184,2024-06-03,confirmed
1854,H019,Hotel S,Double,6,340,2024-11-02,confirmed
1011,H011,Hotel K,Single,4,398,2024-11-20,confirmed
4317,H044,Hotel l,Suite,4,292,2024-10-21,confirmed
1436,H015,Hotel O,Single,8,280,2024-09-25,confirmed
2847,H029,Hotel ],Suite,9,101,2024-08-05,confirmed
4940,H050,Hotel r,Single,9,272,2024-01-16,confirmed
4965,H050,Hotel r,Single,9,155,2024-06-11,confirmed
2183,H022,Hotel V,Single,3,334,2024-09-10,confirmed
82,H001,Hotel A,Suite,9,489,2024-08-03,confirmed
894,H009,Hotel I,Single,1,127,2024-12-02,confirmed
2155,H022,Hotel V,Single,10,345,2024-02-20,confirmed
4182,H042,Hotel j,Double,6,464,2024-12-09,confirmed
2855,H029,Hotel ],Suite,4,155,2024-03-23,confirmed
2826,H029,Hotel ],Deluxe,5,58,2024-09-04,confirmed
577,H006,Hotel F,Deluxe,7,122,2024-09-14,confirmed
1105,H012,Hotel L,Suite,2,396,2024-04-25,canceled
4352,H044,Hotel l,Suite,1,336,2024-10-02,confirmed
335,H004,Hotel D,Deluxe,3,491,2024-11-10,confirmed
1359,H014,Hotel N,Suite,1,122,2024-12-24,confirmed
3201,H033,Hotel a,Single,3,427,2024-05-21,confirmed
3872,H039,Hotel g,Deluxe,3,414,2024-12-02,canceled
278,H003,Hotel C,Double,2,363,2024-12-25,confirmed
3768,H038,Hotel f,Suite,2,394,2024-02-19,confirmed
2775,H028,Hotel \,Single,1,188,2024-03-07,confirmed
762,H008,Hotel H,Suite,7,90,2024-05-04,confirmed
4987,H050,Hotel r,Single,10,58,2024-08-19,confirmed
2583,H026,Hotel Z,Deluxe,8,68,2024-05-19,canceled
3410,H035,Hotel c,Suite,10,339,2024-07-20,confirmed
4951,H050,Hotel r,Deluxe,8,380,2024-09-26,canceled
3363,H034,Hotel b,Single,4,237,2024-08-28,confirmed
4058,H041,Hotel i,Single,10,110,2024-09-15,confirmed
2756,H028,Hotel \,Double,1,377,2024-11-19,confirmed
3283,H033,Hotel a,Double,5,199,2024-07-22,confirmed
2463,H025,Hotel Y,Single,4,190,2024-04-20,confirmed
2304,H024,Hotel X,Deluxe,3,316,2024-07-11,canceled
4236,H043,Hotel k,Suite,9,283,2024-12-24,confirmed
4804,H049,Hotel q,Double,9,499,2024-07-28,confirmed
2640,H027,Hotel [,Double,7,127,2024-10-05,confirmed
233,H003,Hotel C,Single,2,251,2024-10-10,confirmed
4976,H050,Hotel r,Double,6,390,2024-07-14,confirmed
1851,H019,Hotel S,Deluxe,10,302,2024-09-12,confirmed
1017,H011,Hotel K,Single,1,341,2024-04-04,confirmed
4593,H046,Hotel n,Double,9,128,2024-01-17,canceled
446,H005,Hotel E,Double,6,170,2024-02-17,confirmed
225,H003,Hotel C,Double,1,208,2024-08-17,confirmed
2679,H027,Hotel [,Suite,7,394,2024-12-21,canceled
3987,H040,Hotel h,Double,4,262,2024-03-17,confirmed
4269,H043,Hotel k,Deluxe,5,389,2024-02-28,confirmed
4133,H042,Hotel j,Single,7,377,2024-07-15,confirmed
4045,H041,Hotel i,Suite,4,198,2024-05-21,confirmed
3814,H039,Hotel g,Single,10,367,2024-01-18,confirmed
953,H010,Hotel J,Deluxe,7,238,2024-11-03,confirmed
4896,H049,Hotel q,Suite,2,493,2024-10-18,confirmed
576,H006,Hotel F,Suite,10,70,2024-01-26,confirmed
68,H001,Hotel A,Double,6,292,2024-11-06,canceled
1656,H017,Hotel Q,Deluxe,3,160,2024-12-15,confirmed
1914,H020,Hotel T,Suite,5,167,2024-08-24,confirmed
4933,H050,Hotel r,Double,1,251,2024-02-21,confirmed
2188,H022,Hotel V,Single,2,483,2024-01-25,canceled
3057,H031,Hotel _,Deluxe,7,446,2024-02-10,confirmed
1633,H017,Hotel Q,Single,10,297,2024-02-13,confirmed
869,H009,Hotel I,Single,2,477,2024-07-27,confirmed
3338,H034,Hotel b,Deluxe,1,224,2024-08-10,confirmed
3871,H039,Hotel g,Deluxe,2,115,2024-11-11,confirmed
2102,H022,Hotel V,Double,7,263,2024-03-16,confirmed
3246,H033,Hotel a,Suite,10,80,2024-05-04,confirmed
2195,H022,Hotel V,Deluxe,7,115,2024-11-07,canceled
1321,H014,Hotel N,Single,8,316,2024-07-09,confirmed
3684,H037,Hotel e,Deluxe,9,254,2024-12-23,confirmed
3121,H032,Hotel `,Deluxe,5,473,2024-06-04,confirmed
259,H003,Hotel C,Deluxe,1,132,2024-01-12,confirmed
3792,H038,Hotel f,Double,7,172,2024-07-09,canceled
4700,H047,Hotel o,Single,4,163,2024-11-10,confirmed
4793,H048,Hotel p,Single,8,349,2024-06-15,confirmed
635,H007,Hotel G,Deluxe,10,370,2024-10-10,confirmed
1858,H019,Hotel S,Double,9,312,2024-12-21,confirmed
2114,H022,Hotel V,Deluxe,10,284,2024-03-10,canceled
2783,H028,Hotel \,Deluxe,1,418,2024-12-03,canceled
2159,H022,Hotel V,Suite,9,459,2024-01-09,confirmed
3197,H032,Hotel `,Single,1,470,2024-09-12,confirmed
4263,H043,Hotel k,Suite,10,306,2024-02-28,confirmed
4589,H046,Hotel n,Double,2,63,2024-01-09,confirmed
98,H001,Hotel A,Deluxe,9,264,2024-12-17,canceled
4763,H048,Hotel p,Deluxe,3,433,2024-01-11,confirmed
2626,H027,Hotel [,Suite,10,61,2024-09-27,confirmed
122,H002,Hotel B,Deluxe,4,71,2024-12-02,confirmed
4360,H044,Hotel l,Single,1,448,2024-12-26,confirmed
268,H003,Hotel C,Single,6,281,2024-02-28,confirmed
396,H004,Hotel D,Deluxe,7,120,2024-08-06,confirmed
1117,H012,Hotel L,Deluxe,10,79,2024-12-18,canceled
1229,H013,Hotel M,Deluxe,7,205,2024-08-22,confirmed
4799,H048,Hotel p,Deluxe,6,137,2024-11-13,confirmed
3870,H039,Hotel g,Single,6,113,2024-01-28,confirmed
4788,H048,Hotel p,Single,3,108,2024-07-23,confirmed
743,H008,Hotel H,Double,1,420,2024-04-12,confirmed
297,H003,Hotel C,Single,2,89,2024-11-02,canceled
20,H001,Hotel A,Double,3,261,2024-07-15,confirmed
4930,H050,Hotel r,Suite,1,374,2024-01-18,confirmed
1196,H012,Hotel L,Double,10,93,2024-02-05,confirmed
1456,H015,Hotel O,Single,7,237,2024-10-13,confirmed
1057,H011,Hotel K,Deluxe,8,198,2024-08-20,confirmed
4819,H049,Hotel q,Single,7,359,2024-01-04,confirmed
3980,H040,Hotel h,Deluxe,6,222,2024-04-21,confirmed
120,H002,Hotel B,Single,2,298,2024-04-03,confirmed
2096,H021,Hotel U,Deluxe,2,344,2024-07-12,confirmed
1786,H018,Hotel R,Deluxe,8,72,2024-08-27,confirmed
4538,H046,Hotel n,Single,3,188,2024-10-03,confirmed
3076,H031,Hotel _,Single,8,156,2024-02-15,canceled
1508,H016,Hotel P,Suite,10,149,2024-07-15,confirmed
3901,H040,Hotel h,Suite,2,259,2024-03-11,confirmed
3954,H040,Hotel h,Single,7,83,2024-11-04,confirmed
906,H010,Hotel J,Suite,9,339,2024-08-27,canceled
2062,H021,Hotel U,Single,2,170,2024-04-09,confirmed
2436,H025,Hotel Y,Double,3,238,2024-02-14,confirmed
3519,H036,Hotel d,Deluxe,9,316,2024-10-24,confirmed
589,H006,Hotel F,Double,1,394,2024-01-23,canceled
4497,H045,Hotel m,Single,5,196,2024-04-26,confirmed
3215,H033,Hotel a,Suite,5,295,2024-09-14,confirmed
4378,H044,Hotel l,Single,5,164,2024-11-08,confirmed
3809,H039,Hotel g,Double,5,336,2024-03-12,confirmed
4678,H047,Hotel o,Double,3,98,2024-02-17,confirmed
2488,H025,Hotel Y,Single,10,110,2024-07-27,confirmed
1908,H020,Hotel T,Deluxe,7,271,2024-09-24,confirmed
3627,H037,Hotel e,Single,2,453,2024-08-23,confirmed
2737,H028,Hotel \,Deluxe,8,360,2024-01-05,confirmed
3317,H034,Hotel b,Double,8,490,2024-08-01,confirmed
4037,H041,Hotel i,Deluxe,9,324,2024-05-28,canceled
819,H009,Hotel I,Single,8,119,2024-01-02,canceled
3604,H037,Hotel e,Double,3,478,2024-07-14,confirmed
2873,H029,Hotel ],Deluxe,3,154,2024-10-09,confirmed
1072,H011,Hotel K,Deluxe,2,481,2024-08-25,confirmed
4126,H042,Hotel j,Deluxe,4,235,2024-06-18,canceled
4903,H050,Hotel r,Single,2,116,2024-08-10,confirmed
3709,H038,Hotel f,Single,5,370,2024-07-12,confirmed
2064,H021,Hotel U,Double,4,169,2024-12-05,canceled
3738,H038,Hotel f,Double,7,201,2024-09-20,canceled
4284,H043,Hotel k,Suite,9,264,2024-04-16,confirmed
123,H002,Hotel B,Double,7,493,2024-11-12,canceled
1181,H012,Hotel L,Double,3,216,2024-07-12,confirmed
3546,H036,Hotel d,Double,7,181,2024-09-16,confirmed
1935,H020,Hotel T,Single,4,323,2024-11-06,canceled
4192,H042,Hotel j,Deluxe,2,474,2024-06-07,confirmed
2762,H028,Hotel \,Single,1,496,2024-02-01,canceled
2942,H030,Hotel ^,Suite,3,489,2024-08-14,confirmed
137,H002,Hotel B,Double,6,142,2024-06-22,confirmed
642,H007,Hotel G,Double,2,148,2024-02-27,canceled
2137,H022,Hotel V,Double,2,191,2024-02-08,confirmed
2152,H022,Hotel V,Double,3,294,2024-10-06,confirmed
1875,H019,Hotel S,Suite,6,129,2024-10-02,confirmed
4722,H048,Hotel p,Single,4,326,2024-03-26,canceled
4323,H044,Hotel l,Deluxe,5,180,2024-01-24,confirmed
892,H009,Hotel I,Double,9,170,2024-07-08,canceled
851,H009,Hotel I,Suite,5,136,2024-06-08,confirmed
2095,H021,Hotel U,Single,7,175,2024-03-22,confirmed
3908,H040,Hotel h,Double,5,98,2024-04-18,confirmed
3362,H034,Hotel b,Deluxe,10,117,2024-09-19,confirmed
2774,H028,Hotel \,Double,9,220,2024-01-17,confirmed
839,H009,Hotel I,Double,2,272,2024-03-02,confirmed
3846,H039,Hotel g,Deluxe,3,260,2024-04-04,confirmed
2325,H024,Hotel X,Deluxe,8,267,2024-04-02,confirmed
4705,H048,Hotel p,Suite,3,427,2024-04-17,confirmed
185,H002,Hotel B,Single,3,484,2024-10-24,confirmed
2736,H028,Hotel \,Deluxe,6,265,2024-02-05,confirmed
4356,H044,Hotel l,Double,2,496,2024-02-22,confirmed
2502,H026,Hotel Z,Suite,9,88,2024-01-06,confirmed
1988,H020,Hotel T,Deluxe,6,396,2024-05-07,canceled
3045,H031,Hotel _,Deluxe,1,235,2024-01-17,confirmed
2875,H029,Hotel ],Single,4,162,2024-10-14,confirmed
3513,H036,Hotel d,Double,9,432,2024-02-06,confirmed
3592,H036,Hotel d,Deluxe,4,444,2024-08-09,confirmed
207,H003,Hotel C,Double,3,427,2024-10-11,confirmed
1071,H011,Hotel K,Deluxe,1,328,2024-07-09,canceled
1533,H016,Hotel P,Single,1,223,2024-12-06,confirmed
1032,H011,Hotel K,Deluxe,3,132,2024-10-05,confirmed
890,H009,Hotel I,Double,9,324,2024-07-13,confirmed
2821,H029,Hotel ],Deluxe,10,283,2024-04-04,confirmed
2603,H027,Hotel [,Single,10,294,2024-03-10,confirmed
4441,H045,Hotel m,Deluxe,6,125,2024-08-02,confirmed
2454,H025,Hotel Y,Single,4,458,2024-01-27,confirmed
2364,H024,Hotel X,Deluxe,8,69,2024-03-15,confirmed
2718,H028,Hotel \,Single,9,335,2024-12-28,confirmed
454,H005,Hotel E,Suite,9,142,2024-07-14,confirmed
4430,H045,Hotel m,Suite,4,477,2024-02-07,confirmed
4436,H045,Hotel m,Suite,3,160,2024-01-24,canceled
4744,H048,Hotel p,Suite,3,318,2024-09-20,confirmed
4609,H047,Hotel o,Suite,7,264,2024-11-06,confirmed
2255,H023,Hotel W,Single,10,259,2024-02-05,confirmed
4333,H044,Hotel l,Suite,8,232,2024-07-07,confirmed
848,H009,Hotel I,Double,4,258,2024-04-02,confirmed
328,H004,Hotel D,Double,5,436,2024-10-04,canceled
2966,H030,Hotel ^,Double,8,452,2024-04-27,confirmed
2252,H023,Hotel W,Deluxe,4,411,2024-08-24,confirmed
4803,H049,Hotel q,Double,5,411,2024-03-04,confirmed
705,H008,Hotel H,Single,1,340,2024-01-03,canceled
3477,H035,Hotel c,Single,5,370,2024-03-09,confirmed
3436,H035,Hotel c,Single,10,100,2024-05-01,confirmed
2698,H027,Hotel [,Suite,2,294,2024-07-27,confirmed
3105,H032,Hotel `,Single,2,170,2024-05-28,confirmed
4824,H049,Hotel q,Deluxe,1,220,2024-08-01,confirmed
3270,H033,Hotel a,Deluxe,8,257,2024-05-06,confirmed
568,H006,Hotel F,Suite,8,133,2024-06-28,confirmed
3959,H040,Hotel h,Deluxe,9,197,2024-06-15,confirmed
255,H003,Hotel C,Deluxe,10,148,2024-12-24,confirmed
2004,H021,Hotel U,Double,2,335,2024-02-22,confirmed
3910,H040,Hotel h,Double,2,131,2024-06-23,confirmed
4141,H042,Hotel j,Single,9,116,2024-03-06,confirmed
1337,H014,Hotel N,Single,10,210,2024-12-04,confirmed
1355,H014,Hotel N,Double,5,162,2024-12-20,confirmed
1147,H012,Hotel L,Single,8,202,2024-07-20,confirmed
563,H006,Hotel F,Suite,2,261,2024-11-04,confirmed
4258,H043,Hotel k,Suite,8,301,2024-02-03,canceled
4626,H047,Hotel o,Suite,8,191,2024-05-28,canceled
2733,H028,Hotel \,Single,1,258,2024-02-22,confirmed
3250,H033,Hotel a,Deluxe,3,227,2024-05-22,canceled
3103,H032,Hotel `,Deluxe,7,205,2024-02-11,confirmed
178,H002,Hotel B,Deluxe,2,327,2024-08-26,confirmed
417,H005,Hotel E,Double,1,195,2024-02-14,confirmed
4219,H043,Hotel k,Suite,9,342,2024-08-26,canceled
3942,H040,Hotel h,Suite,7,221,2024-12-20,canceled
4755,H048,Hotel p,Suite,6,95,2024-11-13,confirmed
3265,H033,Hotel a,Suite,10,129,2024-09-14,confirmed
3734,H038,Hotel f,Deluxe,2,285,2024-12-12,confirmed
